Fecha;Cierre;Apertura
03-mar-2004;3.504;3.564
02-mar-2004;3.588;3.586
01-mar-2004;3.586;3.556
27-feb-2004;3.52;3.578
26-feb-2004;3.572;3.504
25-feb-2004;3.496;3.492
24-feb-2004;3.49;3.53
23-feb-2004;3.51;3.438
20-feb-2004;3.42;3.4
19-feb-2004;3.396;3.396
18-feb-2004;3.414;3.432
17-feb-2004;3.428;3.41
16-feb-2004;3.378;3.39
13-feb-2004;3.392;3.414
12-feb-2004;3.412;3.404
11-feb-2004;3.376;3.2
10-feb-2004;3.204;3.192
09-feb-2004;3.19;3.178
06-feb-2004;3.17;3.176
05-feb-2004;3.162;3.134
04-feb-2004;3.12;3.1
03-feb-2004;3.102;3.086
02-feb-2004;3.078;3.14
30-ene-2004;3.132;3.218
29-ene-2004;3.192;3.14
28-ene-2004;3.144;3.104
27-ene-2004;3.122;3.13
26-ene-2004;3.122;3.14
23-ene-2004;3.12;3.14
22-ene-2004;3.134;3.196
21-ene-2004;3.19;3.188
20-ene-2004;3.18;3.204
19-ene-2004;3.2;3.2
16-ene-2004;3.192;3.2
15-ene-2004;3.184;3.21
14-ene-2004;3.2;3.172
13-ene-2004;3.174;3.218
12-ene-2004;3.206;3.17
09-ene-2004;3.168;3.21
08-ene-2004;3.186;3.196
07-ene-2004;3.18;3.226
05-ene-2004;3.23;3.26
02-ene-2004;3.242;3.252
30-dic-2003;3.22;3.24
29-dic-2003;3.236;3.17
23-dic-2003;3.15;3.116
22-dic-2003;3.1;3.11
19-dic-2003;3.12;3.144
18-dic-2003;3.126;3.116
17-dic-2003;3.12;3.184
16-dic-2003;3.17;3.188
15-dic-2003;3.196;3.24
12-dic-2003;3.206;3.34
11-dic-2003;3.578;3.636
10-dic-2003;3.616;3.618
09-dic-2003;3.62;3.658
05-dic-2003;3.658;3.692
04-dic-2003;3.67;3.688
03-dic-2003;3.696;3.748
02-dic-2003;3.734;3.708
01-dic-2003;3.666;3.72
28-nov-2003;3.706;3.77
27-nov-2003;3.758;3.832
26-nov-2003;3.818;3.816
25-nov-2003;3.8;3.816
24-nov-2003;3.796;3.774
21-nov-2003;3.77;3.754
20-nov-2003;3.77;3.8
19-nov-2003;3.78;3.7
18-nov-2003;3.748;3.81
17-nov-2003;3.788;3.858
14-nov-2003;3.89;3.86
13-nov-2003;3.842;3.876
12-nov-2003;3.844;3.76
11-nov-2003;3.756;3.758
10-nov-2003;3.74;3.728
07-nov-2003;3.722;3.664
06-nov-2003;3.644;3.688
05-nov-2003;3.714;3.49
04-nov-2003;3.544;3.618
03-nov-2003;3.596;3.564
31-oct-2003;3.554;3.59
30-oct-2003;3.576;3.59
29-oct-2003;3.584;3.64
28-oct-2003;3.61;3.602
27-oct-2003;3.596;3.614
24-oct-2003;3.606;3.624
23-oct-2003;3.618;3.63
22-oct-2003;3.642;3.774
21-oct-2003;3.762;3.66
20-oct-2003;3.652;3.688
17-oct-2003;3.664;3.752
16-oct-2003;3.726;3.728
15-oct-2003;3.724;3.756
14-oct-2003;3.746;3.814
13-oct-2003;3.788;3.718
10-oct-2003;3.696;3.644
09-oct-2003;3.632;3.68
08-oct-2003;3.664;3.672
07-oct-2003;3.66;3.696
06-oct-2003;3.66;3.696
03-oct-2003;3.686;3.68
02-oct-2003;3.658;3.77
01-oct-2003;3.688;3.698
30-sep-2003;3.68;3.68
29-sep-2003;3.69;3.762
26-sep-2003;3.76;3.87
25-sep-2003;3.858;3.86
24-sep-2003;3.89;3.88
23-sep-2003;3.844;3.91
22-sep-2003;3.896;3.98
19-sep-2003;3.984;3.912
18-sep-2003;4.57;4.484
17-sep-2003;4.47;4.482
16-sep-2003;4.452;4.404
15-sep-2003;4.424;4.43
12-sep-2003;4.406;4.44
11-sep-2003;4.428;4.434
10-sep-2003;4.424;4.518
09-sep-2003;4.492;4.546
08-sep-2003;4.58;4.442
05-sep-2003;4.436;4.536
04-sep-2003;4.522;4.77
03-sep-2003;4.8;4.698
02-sep-2003;4.732;4.614
01-sep-2003;4.65;4.554
29-ago-2003;4.53;4.612
28-ago-2003;4.62;4.604
27-ago-2003;4.65;4.59
26-ago-2003;4.6;4.6
25-ago-2003;4.568;4.592
22-ago-2003;4.6;4.594
21-ago-2003;4.6;4.502
20-ago-2003;4.53;4.452
19-ago-2003;4.47;4.52
18-ago-2003;4.486;4.48
14-ago-2003;4.452;4.488
13-ago-2003;4.46;4.51
12-ago-2003;4.482;4.474
11-ago-2003;4.444;4.398
08-ago-2003;4.398;4.48
07-ago-2003;4.42;4.538
06-ago-2003;4.502;4.464
05-ago-2003;4.508;4.46
04-ago-2003;4.538;4.478
01-ago-2003;4.482;4.502
31-jul-2003;4.544;4.588
30-jul-2003;4.572;4.438
29-jul-2003;4.444;4.362
28-jul-2003;4.38;4.37
25-jul-2003;4.396;4.322
24-jul-2003;4.364;4.336
23-jul-2003;4.33;4.318
22-jul-2003;4.32;4.33
21-jul-2003;4.33;4.36
18-jul-2003;4.34;4.306
17-jul-2003;4.33;4.28
16-jul-2003;4.29;4.352
15-jul-2003;4.344;4.39
14-jul-2003;4.39;4.4
11-jul-2003;4.39;4.314
10-jul-2003;4.35;4.41
09-jul-2003;4.4;4.364
08-jul-2003;4.4;4.4
07-jul-2003;4.4;4.374
04-jul-2003;4.354;4.316
03-jul-2003;4.306;4.364
02-jul-2003;4.38;4.382
01-jul-2003;4.32;4.358
30-jun-2003;4.38;4.386
27-jun-2003;4.398;4.27
26-jun-2003;4.232;4.208
25-jun-2003;4.18;4.208
24-jun-2003;4.184;4.196
23-jun-2003;4.164;4.204
20-jun-2003;4.29;4.182
19-jun-2003;4.152;4.272
18-jun-2003;4.26;4.25
17-jun-2003;4.282;4.27
16-jun-2003;4.26;4.136
13-jun-2003;4.182;4.05
12-jun-2003;3.96;3.896
11-jun-2003;3.806;3.842
10-jun-2003;3.842;3.86
09-jun-2003;3.86;3.906
06-jun-2003;3.916;3.88
05-jun-2003;3.862;3.856
04-jun-2003;3.856;3.814
03-jun-2003;3.82;3.832
02-jun-2003;3.83;3.84
30-may-2003;3.83;3.796
29-may-2003;3.8;3.78
28-may-2003;3.78;3.758
27-may-2003;3.744;3.69
26-may-2003;3.702;3.738
23-may-2003;3.72;3.74
22-may-2003;3.74;3.64
21-may-2003;3.636;3.62
20-may-2003;3.644;3.612
19-may-2003;3.62;3.688
16-may-2003;3.704;3.584
15-may-2003;3.584;3.58
14-may-2003;3.58;3.524
13-may-2003;3.492;3.42
12-may-2003;3.384;3.416
09-may-2003;3.39;3.452
08-may-2003;3.45;3.492
07-may-2003;3.472;3.514
06-may-2003;3.51;3.606
05-may-2003;3.606;3.53
02-may-2003;3.526;3.594
30-abr-2003;3.572;3.6
29-abr-2003;3.574;3.598
28-abr-2003;3.596;3.56
25-abr-2003;3.544;3.55
24-abr-2003;3.556;3.49
23-abr-2003;3.476;3.444
22-abr-2003;3.42;3.41
17-abr-2003;3.41;3.43
16-abr-2003;3.408;3.516
15-abr-2003;3.51;3.536
14-abr-2003;3.526;3.546
11-abr-2003;3.54;3.516
10-abr-2003;3.502;3.55
09-abr-2003;3.57;3.462
08-abr-2003;3.496;3.564
07-abr-2003;3.56;3.608
04-abr-2003;3.596;3.62
03-abr-2003;3.606;3.64
02-abr-2003;3.66;3.684
01-abr-2003;3.656;3.592
31-mar-2003;3.558;3.71
28-mar-2003;3.732;3.758
27-mar-2003;3.73;3.73
26-mar-2003;3.738;3.668
25-mar-2003;3.63;3.542
24-mar-2003;3.564;3.7
21-mar-2003;3.68;3.698
20-mar-2003;4.58;4.602
19-mar-2003;4.61;4.63
18-mar-2003;4.618;4.496
17-mar-2003;4.5;4.362
14-mar-2003;4.37;4.36
13-mar-2003;4.332;4.358
12-mar-2003;4.278;4.382
11-mar-2003;4.39;4.38
10-mar-2003;4.39;4.442
07-mar-2003;4.438;4.502
06-mar-2003;4.56;4.654
05-mar-2003;4.654;4.47
04-mar-2003;4.43;4.482
03-mar-2003;4.536;4.474
28-feb-2003;4.48;4.568
27-feb-2003;4.59;4.526
26-feb-2003;4.51;4.334
25-feb-2003;4.32;4.35
24-feb-2003;4.342;4.394
21-feb-2003;4.388;4.4
20-feb-2003;4.43;4.498
19-feb-2003;4.48;4.53
18-feb-2003;4.51;4.45
17-feb-2003;4.482;4.414
14-feb-2003;4.424;4.348
13-feb-2003;4.31;4.364
12-feb-2003;4.408;4.402
11-feb-2003;4.41;4.342
10-feb-2003;4.36;4.408
07-feb-2003;4.442;4.354
06-feb-2003;4.39;4.39
05-feb-2003;4.41;4.372
04-feb-2003;4.388;4.45
03-feb-2003;4.5;4.424
31-ene-2003;4.436;4.46
30-ene-2003;4.51;4.36
29-ene-2003;4.344;4.316
28-ene-2003;4.264;4.38
27-ene-2003;4.27;4.37
24-ene-2003;4.4;4.388
23-ene-2003;4.352;4.426
22-ene-2003;4.434;4.4
21-ene-2003;4.374;4.48
20-ene-2003;4.428;4.418
17-ene-2003;4.418;4.498
16-ene-2003;4.48;4.43
15-ene-2003;4.432;4.52
14-ene-2003;4.5;4.436
13-ene-2003;4.39;4.406
10-ene-2003;4.408;4.386
09-ene-2003;4.398;4.254
08-ene-2003;4.28;4.436
07-ene-2003;4.436;4.42
03-ene-2003;4.43;4.47
02-ene-2003;4.48;4.482
30-dic-2002;4.502;4.446
27-dic-2002;4.47;4.454
23-dic-2002;4.566;4.402
20-dic-2002;4.408;4.516
19-dic-2002;4.466;4.582
18-dic-2002;4.616;4.63
17-dic-2002;4.588;4.74
16-dic-2002;4.72;4.6
13-dic-2002;4.708;4.812
12-dic-2002;4.826;4.76
11-dic-2002;4.72;4.688
10-dic-2002;4.64;4.766
09-dic-2002;4.798;4.524
05-dic-2002;4.752;4.76
04-dic-2002;4.758;4.8
03-dic-2002;4.8;4.978
02-dic-2002;5;4.82
29-nov-2002;4.898;4.838
28-nov-2002;4.85;4.768
27-nov-2002;4.8;4.58
26-nov-2002;4.588;4.576
25-nov-2002;4.592;4.546
22-nov-2002;4.584;4.546
21-nov-2002;4.54;4.52
20-nov-2002;4.536;4.508
19-nov-2002;4.54;4.504
18-nov-2002;4.55;4.448
15-nov-2002;4.49;4.556
14-nov-2002;4.556;4.506
13-nov-2002;4.546;4.51
12-nov-2002;4.54;4.57
11-nov-2002;4.576;4.538
08-nov-2002;4.534;4.406
07-nov-2002;4.53;4.548
06-nov-2002;4.556;4.54
05-nov-2002;4.508;4.506
04-nov-2002;4.56;4.616
31-oct-2002;4.54;4.488
30-oct-2002;4.5;4.44
29-oct-2002;4.386;4.43
28-oct-2002;4.418;4.478
25-oct-2002;4.436;4.526
24-oct-2002;4.596;4.554
23-oct-2002;4.566;4.578
22-oct-2002;4.558;4.482
21-oct-2002;4.49;4.6
18-oct-2002;4.648;4.624
17-oct-2002;4.68;4.502
16-oct-2002;4.482;4.522
15-oct-2002;4.582;4.382
14-oct-2002;4.37;4.416
11-oct-2002;4.49;4.3
10-oct-2002;4.3;4.2
09-oct-2002;4.25;4.2
08-oct-2002;4.178;4.09
07-oct-2002;4.09;3.994
04-oct-2002;4.09;3.984
03-oct-2002;3.964;4.11
02-oct-2002;4.11;4.098
01-oct-2002;3.98;4.104
30-sep-2002;4.1;4.048
27-sep-2002;4.106;4.104
26-sep-2002;4.08;4.228
25-sep-2002;4.17;4.12
24-sep-2002;4.2;4.2
23-sep-2002;4.2;4.21
20-sep-2002;4.28;4.076
19-sep-2002;4.02;4.022
18-sep-2002;4.052;4.062
17-sep-2002;4.094;4.098
16-sep-2002;4.062;3.822
13-sep-2002;3.878;3.832
12-sep-2002;3.832;3.96
11-sep-2002;3.97;3.964
10-sep-2002;3.976;3.8
09-sep-2002;3.8;3.74
06-sep-2002;3.73;3.746
05-sep-2002;3.768;3.836
04-sep-2002;3.802;3.86
03-sep-2002;3.86;3.95
02-sep-2002;3.95;3.884
30-ago-2002;3.98;3.762
29-ago-2002;3.772;3.836
28-ago-2002;3.8;3.836
27-ago-2002;3.818;3.89
26-ago-2002;3.842;3.928
23-ago-2002;3.93;4.168
22-ago-2002;4.142;3.83
21-ago-2002;3.98;3.82
20-ago-2002;3.8;3.8
19-ago-2002;3.814;3.876
16-ago-2002;3.9;3.79
14-ago-2002;3.708;3.558
13-ago-2002;3.61;3.56
12-ago-2002;3.58;3.65
09-ago-2002;3.68;3.96
08-ago-2002;3.98;3.834
07-ago-2002;3.9;3.82
06-ago-2002;3.8;3.496
05-ago-2002;3.528;3.65
02-ago-2002;3.72;3.844
01-ago-2002;3.9;4.036
31-jul-2002;4;3.842
30-jul-2002;3.842;4.03
29-jul-2002;4.03;3.696
26-jul-2002;3.696;3.742
25-jul-2002;3.764;3.854
24-jul-2002;3.722;3.84
23-jul-2002;3.84;3.902
22-jul-2002;3.902;4.1
19-jul-2002;4.1;4.22
18-jul-2002;4.22;4.076
17-jul-2002;4.076;3.964
16-jul-2002;3.964;4.02
15-jul-2002;3.918;4.132
12-jul-2002;4.1;4.15
11-jul-2002;4.09;4.26
10-jul-2002;4.26;4.2
09-jul-2002;4.32;4.496
08-jul-2002;4.45;4.4
05-jul-2002;4.4;4.394
04-jul-2002;4.332;4.35
03-jul-2002;4.3;4.292
02-jul-2002;4.32;4.26
01-jul-2002;4.32;4.25
28-jun-2002;4.276;4.15
27-jun-2002;4.194;4.28
26-jun-2002;4.27;4.17
25-jun-2002;4.23;4.2
24-jun-2002;4.218;4.296
21-jun-2002;4.262;4.262
20-jun-2002;4.272;4.36
19-jun-2002;4.4;4.41
18-jun-2002;4.42;4.5
17-jun-2002;4.44;4.496
14-jun-2002;4.496;4.514
13-jun-2002;4.482;4.536
12-jun-2002;4.482;4.49
11-jun-2002;4.528;4.44
10-jun-2002;4.44;4.446
07-jun-2002;4.388;4.34
06-jun-2002;4.37;4.284
05-jun-2002;4.28;4.276
04-jun-2002;4.234;4.278
03-jun-2002;4.286;4.406
31-may-2002;4.438;4.276
30-may-2002;4.302;4.352
29-may-2002;4.366;4.28
28-may-2002;4.262;4.31
27-may-2002;4.314;4.334
24-may-2002;4.346;4.308
23-may-2002;4.28;4.312
22-may-2002;4.31;4.334
21-may-2002;4.37;4.306
20-may-2002;4.308;4.374
17-may-2002;4.4;4.392
16-may-2002;4.37;4.39
15-may-2002;4.394;4.472
14-may-2002;4.472;4.45
13-may-2002;4.45;4.35
10-may-2002;4.38;4.42
09-may-2002;4.4;4.418
08-may-2002;4.4;4.452
07-may-2002;4.434;4.46
06-may-2002;4.55;4.55
03-may-2002;4.54;4.464
02-may-2002;4.454;4.514
30-abr-2002;4.578;4.506
29-abr-2002;4.49;4.536
26-abr-2002;4.514;4.59
25-abr-2002;4.56;4.59
24-abr-2002;4.59;4.57
23-abr-2002;4.564;4.462
22-abr-2002;4.444;4.43
19-abr-2002;4.392;4.382
18-abr-2002;4.418;4.414
17-abr-2002;4.402;4.49
16-abr-2002;4.5;4.378
15-abr-2002;4.36;4.36
12-abr-2002;4.35;4.22
11-abr-2002;4.232;4.312
10-abr-2002;4.286;4.272
09-abr-2002;4.28;4.252
08-abr-2002;4.23;4.298
05-abr-2002;4.27;4.362
04-abr-2002;4.358;4.364
03-abr-2002;4.34;4.36
02-abr-2002;4.398;4.33
28-mar-2002;4.31;4.272
27-mar-2002;4.32;4.316
26-mar-2002;4.28;4.302
25-mar-2002;4.3;4.406
22-mar-2002;4.39;4.548
21-mar-2002;4.444;4.54
20-mar-2002;4.534;4.538
19-mar-2002;4.506;4.578
18-mar-2002;4.582;4.532
15-mar-2002;4.57;4.454
14-mar-2002;4.454;4.4
13-mar-2002;4.386;4.4
12-mar-2002;4.43;4.494
11-mar-2002;4.538;4.566
08-mar-2002;4.564;4.49
07-mar-2002;4.44;4.5
06-mar-2002;4.46;4.43
05-mar-2002;4.51;4.53
04-mar-2002;4.6;4.57
01-mar-2002;4.6;4.554
28-feb-2002;4.532;4.51
27-feb-2002;4.6;4.39
26-feb-2002;4.4;4.5
25-feb-2002;4.478;4.364
22-feb-2002;4.4;4.392
21-feb-2002;4.412;4.396
20-feb-2002;4.352;4.406
19-feb-2002;4.4;4.46
18-feb-2002;4.448;4.442
15-feb-2002;4.496;4.38
14-feb-2002;4.42;4.278
13-feb-2002;4.248;4.3
12-feb-2002;4.298;4.358
11-feb-2002;4.32;4.366
08-feb-2002;4.32;4.394
07-feb-2002;4.438;4.316
06-feb-2002;4.302;4.44
05-feb-2002;4.44;4.442
04-feb-2002;4.484;4.57
01-feb-2002;4.598;4.51
31-ene-2002;4.426;4.37
30-ene-2002;4.334;4.398
29-ene-2002;4.4;4.49
28-ene-2002;4.5;4.508
25-ene-2002;4.51;4.502
24-ene-2002;4.564;4.418
23-ene-2002;4.42;4.3
22-ene-2002;4.32;4.32
21-ene-2002;4.32;4.302
18-ene-2002;4.34;4.3
17-ene-2002;4.32;4.302
16-ene-2002;4.3;4.27
15-ene-2002;4.23;4.316
14-ene-2002;4.332;4.38
11-ene-2002;4.36;4.488
10-ene-2002;4.49;4.44
09-ene-2002;4.5;4.56
08-ene-2002;4.596;4.402
07-ene-2002;4.44;4.474
04-ene-2002;4.5;4.476
03-ene-2002;4.5;4.39
02-ene-2002;4.34;4.42
28-dic-2001;4.282;4.28
27-dic-2001;4.3;4.28
21-dic-2001;4.3;4.28
20-dic-2001;4.3;4.34
19-dic-2001;4.38;4.41
18-dic-2001;4.4;4.39
17-dic-2001;4.4;4.34
14-dic-2001;4.2;4.132
13-dic-2001;4.1;4.334
12-dic-2001;4.312;4.55
11-dic-2001;4.52;4.542
10-dic-2001;4.59;4.65
07-dic-2001;4.706;4.76
05-dic-2001;4.79;4.61
04-dic-2001;4.566;4.43
03-dic-2001;4.5;4.298
30-nov-2001;4.308;4.22
29-nov-2001;4.12;4.1
28-nov-2001;4.13;4.354
27-nov-2001;4.26;4.394
26-nov-2001;4.4;4.246
23-nov-2001;4.18;4.258
22-nov-2001;4.26;4.25
21-nov-2001;4.16;4.196
20-nov-2001;4.22;4.2
19-nov-2001;4.2;4.108
16-nov-2001;4.06;4.104
15-nov-2001;4.1;4.08
14-nov-2001;4.078;4
13-nov-2001;4.02;3.988
12-nov-2001;3.924;3.946
09-nov-2001;3.97;3.952
08-nov-2001;4;4.01
07-nov-2001;4.1;3.94
06-nov-2001;3.958;3.922
05-nov-2001;3.92;3.88
02-nov-2001;3.868;3.924
01-nov-2001;3.9;4.136
31-oct-2001;4.14;3.872
30-oct-2001;3.862;4
29-oct-2001;4;4.1
26-oct-2001;4.1;3.912
25-oct-2001;3.988;3.93
24-oct-2001;3.922;3.826
23-oct-2001;3.89;3.838
22-oct-2001;3.882;3.8
19-oct-2001;3.78;3.856
18-oct-2001;3.858;3.624
17-oct-2001;3.796;3.622
16-oct-2001;3.614;3.61
15-oct-2001;3.614;3.662
11-oct-2001;3.72;3.704
10-oct-2001;3.74;3.732
09-oct-2001;3.686;3.502
08-oct-2001;3.55;3.502
05-oct-2001;3.59;3.558
04-oct-2001;3.6;3.52
03-oct-2001;3.5;3.606
02-oct-2001;3.624;3.682
01-oct-2001;3.72;3.63
28-sep-2001;3.7;3.562
27-sep-2001;3.61;3.7
26-sep-2001;3.762;3.59
25-sep-2001;3.596;3.464
24-sep-2001;3.436;3.12
21-sep-2001;3.06;3.348
20-sep-2001;3.348;3.344
19-sep-2001;3.33;3.25
18-sep-2001;3.3;3.32
17-sep-2001;3.34;3.34
14-sep-2001;3.39;3.398
13-sep-2001;3.39;3.398
12-sep-2001;3.38;3.06
11-sep-2001;3.3;3.74
10-sep-2001;3.68;3.7
07-sep-2001;3.702;3.72
06-sep-2001;3.72;3.82
05-sep-2001;3.78;3.82
04-sep-2001;3.82;3.78
03-sep-2001;3.788;3.804
31-ago-2001;3.85;3.76
30-ago-2001;3.76;3.858
29-ago-2001;3.86;3.85
28-ago-2001;3.896;3.9
27-ago-2001;3.862;3.842
24-ago-2001;3.9;3.824
23-ago-2001;3.86;3.834
22-ago-2001;3.86;3.828
21-ago-2001;3.812;3.846
20-ago-2001;3.822;3.862
17-ago-2001;3.938;3.8
16-ago-2001;3.83;3.802
14-ago-2001;3.802;3.796
13-ago-2001;3.796;3.8
10-ago-2001;3.78;3.788
09-ago-2001;3.79;3.806
08-ago-2001;3.828;3.822
07-ago-2001;3.84;3.802
06-ago-2001;3.838;3.782
03-ago-2001;3.836;3.746
02-ago-2001;3.77;3.688
01-ago-2001;3.7;3.61
31-jul-2001;3.676;3.616
30-jul-2001;3.616;3.58
27-jul-2001;3.58;3.602
26-jul-2001;3.6;3.61
25-jul-2001;3.6;3.622
24-jul-2001;3.612;3.602
23-jul-2001;3.602;3.604
20-jul-2001;3.61;3.6
19-jul-2001;3.61;3.6
18-jul-2001;3.602;3.61
17-jul-2001;3.63;3.602
16-jul-2001;3.62;3.618
13-jul-2001;3.66;3.682
12-jul-2001;3.7;3.702
11-jul-2001;3.686;3.738
10-jul-2001;3.742;3.796
09-jul-2001;3.77;3.7
06-jul-2001;3.7;3.76
05-jul-2001;3.73;3.796
04-jul-2001;3.796;3.82
03-jul-2001;3.82;3.772
02-jul-2001;3.82;3.758
29-jun-2001;3.77;3.7
28-jun-2001;3.694;3.698
27-jun-2001;3.702;3.74
26-jun-2001;3.758;3.75
25-jun-2001;3.79;3.7
22-jun-2001;3.746;3.682
21-jun-2001;3.708;3.612
20-jun-2001;3.602;3.606
19-jun-2001;3.62;3.58
18-jun-2001;3.596;3.58
15-jun-2001;3.6;3.64
14-jun-2001;3.646;3.77
13-jun-2001;3.76;3.762
12-jun-2001;3.768;3.73
11-jun-2001;3.74;3.74
08-jun-2001;3.72;3.8
07-jun-2001;3.8;3.85
06-jun-2001;3.83;3.846
05-jun-2001;3.822;3.802
04-jun-2001;3.8;3.642
01-jun-2001;3.66;3.664
31-may-2001;3.67;3.62
30-may-2001;3.62;3.606
29-may-2001;3.614;3.562
28-may-2001;3.58;3.56
25-may-2001;3.602;3.6
24-may-2001;3.608;3.6
23-may-2001;3.6;3.704
